"Start time UTC","End time UTC","Start time UTC+02:00","End time UTC+02:00","Wind power generation - hourly data"
"2022-01-30 11:00:00","2022-01-30 12:00:00","2022-01-30 13:00:00","2022-01-30 14:00:00","1683.0"
"2022-01-30 12:00:00","2022-01-30 13:00:00","2022-01-30 14:00:00","2022-01-30 15:00:00","1720.0"
"2022-01-30 13:00:00","2022-01-30 14:00:00","2022-01-30 15:00:00","2022-01-30 16:00:00","1776.0"
"2022-01-30 14:00:00","2022-01-30 15:00:00","2022-01-30 16:00:00","2022-01-30 17:00:00","1805.0"
"2022-01-30 15:00:00","2022-01-30 16:00:00","2022-01-30 17:00:00","2022-01-30 18:00:00","1849.0"
"2022-01-30 16:00:00","2022-01-30 17:00:00","2022-01-30 18:00:00","2022-01-30 19:00:00","1797.0"
"2022-01-30 17:00:00","2022-01-30 18:00:00","2022-01-30 19:00:00","2022-01-30 20:00:00","1716.0"
"2022-01-30 18:00:00","2022-01-30 19:00:00","2022-01-30 20:00:00","2022-01-30 21:00:00","1604.0"
"2022-01-30 19:00:00","2022-01-30 20:00:00","2022-01-30 21:00:00","2022-01-30 22:00:00","1575.0"
"2022-01-30 20:00:00","2022-01-30 21:00:00","2022-01-30 22:00:00","2022-01-30 23:00:00","1565.0"
"2022-01-30 21:00:00","2022-01-30 22:00:00","2022-01-30 23:00:00","2022-01-31 00:00:00","1506.0"
"2022-01-30 22:00:00","2022-01-30 23:00:00","2022-01-31 00:00:00","2022-01-31 01:00:00","1451.0"
"2022-01-30 23:00:00","2022-01-31 00:00:00","2022-01-31 01:00:00","2022-01-31 02:00:00","1427.0"
"2022-01-31 00:00:00","2022-01-31 01:00:00","2022-01-31 02:00:00","2022-01-31 03:00:00","1417.0"
"2022-01-31 01:00:00","2022-01-31 02:00:00","2022-01-31 03:00:00","2022-01-31 04:00:00","1408.0"
"2022-01-31 02:00:00","2022-01-31 03:00:00","2022-01-31 04:00:00","2022-01-31 05:00:00","1443.0"
"2022-01-31 03:00:00","2022-01-31 04:00:00","2022-01-31 05:00:00","2022-01-31 06:00:00","1481.0"
"2022-01-31 04:00:00","2022-01-31 05:00:00","2022-01-31 06:00:00","2022-01-31 07:00:00","1469.0"
"2022-01-31 05:00:00","2022-01-31 06:00:00","2022-01-31 07:00:00","2022-01-31 08:00:00","1496.0"
"2022-01-31 06:00:00","2022-01-31 07:00:00","2022-01-31 08:00:00","2022-01-31 09:00:00","1510.0"
"2022-01-31 07:00:00","2022-01-31 08:00:00","2022-01-31 09:00:00","2022-01-31 10:00:00","1484.0"
"2022-01-31 08:00:00","2022-01-31 09:00:00","2022-01-31 10:00:00","2022-01-31 11:00:00","1417.0"
"2022-01-31 09:00:00","2022-01-31 10:00:00","2022-01-31 11:00:00","2022-01-31 12:00:00","1264.0"
"2022-01-31 10:00:00","2022-01-31 11:00:00","2022-01-31 12:00:00","2022-01-31 13:00:00","1237.0"
"2022-01-31 11:00:00","2022-01-31 12:00:00","2022-01-31 13:00:00","2022-01-31 14:00:00","1238.0"
"2022-01-31 12:00:00","2022-01-31 13:00:00","2022-01-31 14:00:00","2022-01-31 15:00:00","1234.0"
"2022-01-31 13:00:00","2022-01-31 14:00:00","2022-01-31 15:00:00","2022-01-31 16:00:00","1390.0"
"2022-01-31 14:00:00","2022-01-31 15:00:00","2022-01-31 16:00:00","2022-01-31 17:00:00","1724.0"
"2022-01-31 15:00:00","2022-01-31 16:00:00","2022-01-31 17:00:00","2022-01-31 18:00:00","1819.0"
"2022-01-31 16:00:00","2022-01-31 17:00:00","2022-01-31 18:00:00","2022-01-31 19:00:00","1730.0"
"2022-01-31 17:00:00","2022-01-31 18:00:00","2022-01-31 19:00:00","2022-01-31 20:00:00","1581.0"
"2022-01-31 18:00:00","2022-01-31 19:00:00","2022-01-31 20:00:00","2022-01-31 21:00:00","1514.0"
"2022-01-31 19:00:00","2022-01-31 20:00:00","2022-01-31 21:00:00","2022-01-31 22:00:00","1576.0"
"2022-01-31 20:00:00","2022-01-31 21:00:00","2022-01-31 22:00:00","2022-01-31 23:00:00","1681.0"
"2022-01-31 21:00:00","2022-01-31 22:00:00","2022-01-31 23:00:00","2022-02-01 00:00:00","1700.0"
"2022-01-31 22:00:00","2022-01-31 23:00:00","2022-02-01 00:00:00","2022-02-01 01:00:00","1657.0"
"2022-01-31 23:00:00","2022-02-01 00:00:00","2022-02-01 01:00:00","2022-02-01 02:00:00","1561.0"
"2022-02-01 00:00:00","2022-02-01 01:00:00","2022-02-01 02:00:00","2022-02-01 03:00:00","1227.0"
"2022-02-01 01:00:00","2022-02-01 02:00:00","2022-02-01 03:00:00","2022-02-01 04:00:00","1098.0"
"2022-02-01 02:00:00","2022-02-01 03:00:00","2022-02-01 04:00:00","2022-02-01 05:00:00","1196.0"
"2022-02-01 03:00:00","2022-02-01 04:00:00","2022-02-01 05:00:00","2022-02-01 06:00:00","1251.0"
"2022-02-01 04:00:00","2022-02-01 05:00:00","2022-02-01 06:00:00","2022-02-01 07:00:00","1255.0"
"2022-02-01 05:00:00","2022-02-01 06:00:00","2022-02-01 07:00:00","2022-02-01 08:00:00","1292.0"
"2022-02-01 06:00:00","2022-02-01 07:00:00","2022-02-01 08:00:00","2022-02-01 09:00:00","1281.0"
"2022-02-01 07:00:00","2022-02-01 08:00:00","2022-02-01 09:00:00","2022-02-01 10:00:00","1098.0"
"2022-02-01 08:00:00","2022-02-01 09:00:00","2022-02-01 10:00:00","2022-02-01 11:00:00","1036.0"
"2022-02-01 09:00:00","2022-02-01 10:00:00","2022-02-01 11:00:00","2022-02-01 12:00:00","901.0"
"2022-02-01 10:00:00","2022-02-01 11:00:00","2022-02-01 12:00:00","2022-02-01 13:00:00","748.0"
"2022-02-01 11:00:00","2022-02-01 12:00:00","2022-02-01 13:00:00","2022-02-01 14:00:00","658.0"
"2022-02-01 12:00:00","2022-02-01 13:00:00","2022-02-01 14:00:00","2022-02-01 15:00:00","617.0"
"2022-02-01 13:00:00","2022-02-01 14:00:00","2022-02-01 15:00:00","2022-02-01 16:00:00","623.0"
"2022-02-01 14:00:00","2022-02-01 15:00:00","2022-02-01 16:00:00","2022-02-01 17:00:00","757.0"
"2022-02-01 15:00:00","2022-02-01 16:00:00","2022-02-01 17:00:00","2022-02-01 18:00:00","910.0"
"2022-02-01 16:00:00","2022-02-01 17:00:00","2022-02-01 18:00:00","2022-02-01 19:00:00","951.0"
"2022-02-01 17:00:00","2022-02-01 18:00:00","2022-02-01 19:00:00","2022-02-01 20:00:00","920.0"
"2022-02-01 18:00:00","2022-02-01 19:00:00","2022-02-01 20:00:00","2022-02-01 21:00:00","956.0"
"2022-02-01 19:00:00","2022-02-01 20:00:00","2022-02-01 21:00:00","2022-02-01 22:00:00","902.0"
"2022-02-01 20:00:00","2022-02-01 21:00:00","2022-02-01 22:00:00","2022-02-01 23:00:00","794.0"
"2022-02-01 21:00:00","2022-02-01 22:00:00","2022-02-01 23:00:00","2022-02-02 00:00:00","772.0"
"2022-02-01 22:00:00","2022-02-01 23:00:00","2022-02-02 00:00:00","2022-02-02 01:00:00","736.0"
"2022-02-01 23:00:00","2022-02-02 00:00:00","2022-02-02 01:00:00","2022-02-02 02:00:00","616.0"
"2022-02-02 00:00:00","2022-02-02 01:00:00","2022-02-02 02:00:00","2022-02-02 03:00:00","602.0"
"2022-02-02 01:00:00","2022-02-02 02:00:00","2022-02-02 03:00:00","2022-02-02 04:00:00","579.0"
"2022-02-02 02:00:00","2022-02-02 03:00:00","2022-02-02 04:00:00","2022-02-02 05:00:00","565.0"
"2022-02-02 03:00:00","2022-02-02 04:00:00","2022-02-02 05:00:00","2022-02-02 06:00:00","551.0"
"2022-02-02 04:00:00","2022-02-02 05:00:00","2022-02-02 06:00:00","2022-02-02 07:00:00","533.0"
"2022-02-02 05:00:00","2022-02-02 06:00:00","2022-02-02 07:00:00","2022-02-02 08:00:00","564.0"
"2022-02-02 06:00:00","2022-02-02 07:00:00","2022-02-02 08:00:00","2022-02-02 09:00:00","592.0"
"2022-02-02 07:00:00","2022-02-02 08:00:00","2022-02-02 09:00:00","2022-02-02 10:00:00","540.0"
"2022-02-02 08:00:00","2022-02-02 09:00:00","2022-02-02 10:00:00","2022-02-02 11:00:00","543.0"
"2022-02-02 09:00:00","2022-02-02 10:00:00","2022-02-02 11:00:00","2022-02-02 12:00:00","519.0"
"2022-02-02 10:00:00","2022-02-02 11:00:00","2022-02-02 12:00:00","2022-02-02 13:00:00","411.0"
"2022-02-02 11:00:00","2022-02-02 12:00:00","2022-02-02 13:00:00","2022-02-02 14:00:00","337.0"
"2022-02-02 12:00:00","2022-02-02 13:00:00","2022-02-02 14:00:00","2022-02-02 15:00:00","311.0"
"2022-02-02 13:00:00","2022-02-02 14:00:00","2022-02-02 15:00:00","2022-02-02 16:00:00","338.0"
"2022-02-02 14:00:00","2022-02-02 15:00:00","2022-02-02 16:00:00","2022-02-02 17:00:00","400.0"
"2022-02-02 15:00:00","2022-02-02 16:00:00","2022-02-02 17:00:00","2022-02-02 18:00:00","442.0"
"2022-02-02 16:00:00","2022-02-02 17:00:00","2022-02-02 18:00:00","2022-02-02 19:00:00","392.0"
"2022-02-02 17:00:00","2022-02-02 18:00:00","2022-02-02 19:00:00","2022-02-02 20:00:00","343.0"
"2022-02-02 18:00:00","2022-02-02 19:00:00","2022-02-02 20:00:00","2022-02-02 21:00:00","310.0"
"2022-02-02 19:00:00","2022-02-02 20:00:00","2022-02-02 21:00:00","2022-02-02 22:00:00","310.0"
"2022-02-02 20:00:00","2022-02-02 21:00:00","2022-02-02 22:00:00","2022-02-02 23:00:00","345.0"
"2022-02-02 21:00:00","2022-02-02 22:00:00","2022-02-02 23:00:00","2022-02-03 00:00:00","347.0"
"2022-02-02 22:00:00","2022-02-02 23:00:00","2022-02-03 00:00:00","2022-02-03 01:00:00","333.0"
"2022-02-02 23:00:00","2022-02-03 00:00:00","2022-02-03 01:00:00","2022-02-03 02:00:00","300.0"
"2022-02-03 00:00:00","2022-02-03 01:00:00","2022-02-03 02:00:00","2022-02-03 03:00:00","279.0"
"2022-02-03 01:00:00","2022-02-03 02:00:00","2022-02-03 03:00:00","2022-02-03 04:00:00","241.0"
"2022-02-03 02:00:00","2022-02-03 03:00:00","2022-02-03 04:00:00","2022-02-03 05:00:00","203.0"
"2022-02-03 03:00:00","2022-02-03 04:00:00","2022-02-03 05:00:00","2022-02-03 06:00:00","185.0"
"2022-02-03 04:00:00","2022-02-03 05:00:00","2022-02-03 06:00:00","2022-02-03 07:00:00","144.0"
"2022-02-03 05:00:00","2022-02-03 06:00:00","2022-02-03 07:00:00","2022-02-03 08:00:00","115.0"
"2022-02-03 06:00:00","2022-02-03 07:00:00","2022-02-03 08:00:00","2022-02-03 09:00:00","86.0"
"2022-02-03 07:00:00","2022-02-03 08:00:00","2022-02-03 09:00:00","2022-02-03 10:00:00","71.0"
"2022-02-03 08:00:00","2022-02-03 09:00:00","2022-02-03 10:00:00","2022-02-03 11:00:00","68.0"
"2022-02-03 09:00:00","2022-02-03 10:00:00","2022-02-03 11:00:00","2022-02-03 12:00:00","59.0"
"2022-02-03 10:00:00","2022-02-03 11:00:00","2022-02-03 12:00:00","2022-02-03 13:00:00","21.0"
"2022-02-03 11:00:00","2022-02-03 12:00:00","2022-02-03 13:00:00","2022-02-03 14:00:00","6.0"
"2022-02-03 12:00:00","2022-02-03 13:00:00","2022-02-03 14:00:00","2022-02-03 15:00:00","4.0"
"2022-02-03 13:00:00","2022-02-03 14:00:00","2022-02-03 15:00:00","2022-02-03 16:00:00","5.0"
"2022-02-03 14:00:00","2022-02-03 15:00:00","2022-02-03 16:00:00","2022-02-03 17:00:00","8.0"
"2022-02-03 15:00:00","2022-02-03 16:00:00","2022-02-03 17:00:00","2022-02-03 18:00:00","9.0"
"2022-02-03 16:00:00","2022-02-03 17:00:00","2022-02-03 18:00:00","2022-02-03 19:00:00","14.0"
"2022-02-03 17:00:00","2022-02-03 18:00:00","2022-02-03 19:00:00","2022-02-03 20:00:00","27.0"
"2022-02-03 18:00:00","2022-02-03 19:00:00","2022-02-03 20:00:00","2022-02-03 21:00:00","66.0"
"2022-02-03 19:00:00","2022-02-03 20:00:00","2022-02-03 21:00:00","2022-02-03 22:00:00","145.0"
"2022-02-03 20:00:00","2022-02-03 21:00:00","2022-02-03 22:00:00","2022-02-03 23:00:00","240.0"
"2022-02-03 21:00:00","2022-02-03 22:00:00","2022-02-03 23:00:00","2022-02-04 00:00:00","350.0"
"2022-02-03 22:00:00","2022-02-03 23:00:00","2022-02-04 00:00:00","2022-02-04 01:00:00","571.0"
"2022-02-03 23:00:00","2022-02-04 00:00:00","2022-02-04 01:00:00","2022-02-04 02:00:00","747.0"
"2022-02-04 00:00:00","2022-02-04 01:00:00","2022-02-04 02:00:00","2022-02-04 03:00:00","927.0"
"2022-02-04 01:00:00","2022-02-04 02:00:00","2022-02-04 03:00:00","2022-02-04 04:00:00","1014.0"
"2022-02-04 02:00:00","2022-02-04 03:00:00","2022-02-04 04:00:00","2022-02-04 05:00:00","1094.0"
"2022-02-04 03:00:00","2022-02-04 04:00:00","2022-02-04 05:00:00","2022-02-04 06:00:00","1243.0"
"2022-02-04 04:00:00","2022-02-04 05:00:00","2022-02-04 06:00:00","2022-02-04 07:00:00","1408.0"
"2022-02-04 05:00:00","2022-02-04 06:00:00","2022-02-04 07:00:00","2022-02-04 08:00:00","1623.0"
"2022-02-04 06:00:00","2022-02-04 07:00:00","2022-02-04 08:00:00","2022-02-04 09:00:00","1764.0"
"2022-02-04 07:00:00","2022-02-04 08:00:00","2022-02-04 09:00:00","2022-02-04 10:00:00","1904.0"
"2022-02-04 08:00:00","2022-02-04 09:00:00","2022-02-04 10:00:00","2022-02-04 11:00:00","2068.0"
"2022-02-04 09:00:00","2022-02-04 10:00:00","2022-02-04 11:00:00","2022-02-04 12:00:00","2256.0"
"2022-02-04 10:00:00","2022-02-04 11:00:00","2022-02-04 12:00:00","2022-02-04 13:00:00","2407.0"
"2022-02-04 11:00:00","2022-02-04 12:00:00","2022-02-04 13:00:00","2022-02-04 14:00:00","2592.0"
"2022-02-04 12:00:00","2022-02-04 13:00:00","2022-02-04 14:00:00","2022-02-04 15:00:00","2730.0"
"2022-02-04 13:00:00","2022-02-04 14:00:00","2022-02-04 15:00:00","2022-02-04 16:00:00","2832.0"
"2022-02-04 14:00:00","2022-02-04 15:00:00","2022-02-04 16:00:00","2022-02-04 17:00:00","2881.0"
"2022-02-04 15:00:00","2022-02-04 16:00:00","2022-02-04 17:00:00","2022-02-04 18:00:00","2966.0"
"2022-02-04 16:00:00","2022-02-04 17:00:00","2022-02-04 18:00:00","2022-02-04 19:00:00","2996.0"
"2022-02-04 17:00:00","2022-02-04 18:00:00","2022-02-04 19:00:00","2022-02-04 20:00:00","2956.0"
"2022-02-04 18:00:00","2022-02-04 19:00:00","2022-02-04 20:00:00","2022-02-04 21:00:00","2917.0"
"2022-02-04 19:00:00","2022-02-04 20:00:00","2022-02-04 21:00:00","2022-02-04 22:00:00","2958.0"
"2022-02-04 20:00:00","2022-02-04 21:00:00","2022-02-04 22:00:00","2022-02-04 23:00:00","2934.0"
"2022-02-04 21:00:00","2022-02-04 22:00:00","2022-02-04 23:00:00","2022-02-05 00:00:00","2899.0"
"2022-02-04 22:00:00","2022-02-04 23:00:00","2022-02-05 00:00:00","2022-02-05 01:00:00","2851.0"
"2022-02-04 23:00:00","2022-02-05 00:00:00","2022-02-05 01:00:00","2022-02-05 02:00:00","2752.0"
"2022-02-05 00:00:00","2022-02-05 01:00:00","2022-02-05 02:00:00","2022-02-05 03:00:00","2648.0"
"2022-02-05 01:00:00","2022-02-05 02:00:00","2022-02-05 03:00:00","2022-02-05 04:00:00","2538.0"
"2022-02-05 02:00:00","2022-02-05 03:00:00","2022-02-05 04:00:00","2022-02-05 05:00:00","2474.0"
"2022-02-05 03:00:00","2022-02-05 04:00:00","2022-02-05 05:00:00","2022-02-05 06:00:00","2414.0"
"2022-02-05 04:00:00","2022-02-05 05:00:00","2022-02-05 06:00:00","2022-02-05 07:00:00","2287.0"
"2022-02-05 05:00:00","2022-02-05 06:00:00","2022-02-05 07:00:00","2022-02-05 08:00:00","2224.0"
"2022-02-05 06:00:00","2022-02-05 07:00:00","2022-02-05 08:00:00","2022-02-05 09:00:00","2115.0"
"2022-02-05 07:00:00","2022-02-05 08:00:00","2022-02-05 09:00:00","2022-02-05 10:00:00","2061.0"
"2022-02-05 08:00:00","2022-02-05 09:00:00","2022-02-05 10:00:00","2022-02-05 11:00:00","1998.0"
"2022-02-05 09:00:00","2022-02-05 10:00:00","2022-02-05 11:00:00","2022-02-05 12:00:00","1837.0"
"2022-02-05 10:00:00","2022-02-05 11:00:00","2022-02-05 12:00:00","2022-02-05 13:00:00","1699.0"
"2022-02-05 11:00:00","2022-02-05 12:00:00","2022-02-05 13:00:00","2022-02-05 14:00:00","1650.0"
"2022-02-05 12:00:00","2022-02-05 13:00:00","2022-02-05 14:00:00","2022-02-05 15:00:00","1597.0"
"2022-02-05 13:00:00","2022-02-05 14:00:00","2022-02-05 15:00:00","2022-02-05 16:00:00","1599.0"
"2022-02-05 14:00:00","2022-02-05 15:00:00","2022-02-05 16:00:00","2022-02-05 17:00:00","1614.0"
"2022-02-05 15:00:00","2022-02-05 16:00:00","2022-02-05 17:00:00","2022-02-05 18:00:00","1610.0"
"2022-02-05 16:00:00","2022-02-05 17:00:00","2022-02-05 18:00:00","2022-02-05 19:00:00","1663.0"
"2022-02-05 17:00:00","2022-02-05 18:00:00","2022-02-05 19:00:00","2022-02-05 20:00:00","1705.0"
"2022-02-05 18:00:00","2022-02-05 19:00:00","2022-02-05 20:00:00","2022-02-05 21:00:00","1562.0"
"2022-02-05 19:00:00","2022-02-05 20:00:00","2022-02-05 21:00:00","2022-02-05 22:00:00","1509.0"
"2022-02-05 20:00:00","2022-02-05 21:00:00","2022-02-05 22:00:00","2022-02-05 23:00:00","1539.0"
"2022-02-05 21:00:00","2022-02-05 22:00:00","2022-02-05 23:00:00","2022-02-06 00:00:00","1512.0"
"2022-02-05 22:00:00","2022-02-05 23:00:00","2022-02-06 00:00:00","2022-02-06 01:00:00","1649.0"
"2022-02-05 23:00:00","2022-02-06 00:00:00","2022-02-06 01:00:00","2022-02-06 02:00:00","1754.0"
"2022-02-06 00:00:00","2022-02-06 01:00:00","2022-02-06 02:00:00","2022-02-06 03:00:00","1816.0"
"2022-02-06 01:00:00","2022-02-06 02:00:00","2022-02-06 03:00:00","2022-02-06 04:00:00","1839.0"
"2022-02-06 02:00:00","2022-02-06 03:00:00","2022-02-06 04:00:00","2022-02-06 05:00:00","1799.0"
"2022-02-06 03:00:00","2022-02-06 04:00:00","2022-02-06 05:00:00","2022-02-06 06:00:00","1734.0"
"2022-02-06 04:00:00","2022-02-06 05:00:00","2022-02-06 06:00:00","2022-02-06 07:00:00","1796.0"
"2022-02-06 05:00:00","2022-02-06 06:00:00","2022-02-06 07:00:00","2022-02-06 08:00:00","1905.0"
"2022-02-06 06:00:00","2022-02-06 07:00:00","2022-02-06 08:00:00","2022-02-06 09:00:00","2069.0"
"2022-02-06 07:00:00","2022-02-06 08:00:00","2022-02-06 09:00:00","2022-02-06 10:00:00","2218.0"
"2022-02-06 08:00:00","2022-02-06 09:00:00","2022-02-06 10:00:00","2022-02-06 11:00:00","2278.0"
"2022-02-06 09:00:00","2022-02-06 10:00:00","2022-02-06 11:00:00","2022-02-06 12:00:00","2285.0"
"2022-02-06 10:00:00","2022-02-06 11:00:00","2022-02-06 12:00:00","2022-02-06 13:00:00","2314.0"
"2022-02-06 11:00:00","2022-02-06 12:00:00","2022-02-06 13:00:00","2022-02-06 14:00:00","2375.0"
"2022-02-06 12:00:00","2022-02-06 13:00:00","2022-02-06 14:00:00","2022-02-06 15:00:00","2348.0"
"2022-02-06 13:00:00","2022-02-06 14:00:00","2022-02-06 15:00:00","2022-02-06 16:00:00","2386.0"
"2022-02-06 14:00:00","2022-02-06 15:00:00","2022-02-06 16:00:00","2022-02-06 17:00:00","2398.0"
"2022-02-06 15:00:00","2022-02-06 16:00:00","2022-02-06 17:00:00","2022-02-06 18:00:00","2403.0"
"2022-02-06 16:00:00","2022-02-06 17:00:00","2022-02-06 18:00:00","2022-02-06 19:00:00","2415.0"
"2022-02-06 17:00:00","2022-02-06 18:00:00","2022-02-06 19:00:00","2022-02-06 20:00:00","2363.0"
"2022-02-06 18:00:00","2022-02-06 19:00:00","2022-02-06 20:00:00","2022-02-06 21:00:00","2233.0"
"2022-02-06 19:00:00","2022-02-06 20:00:00","2022-02-06 21:00:00","2022-02-06 22:00:00","2048.0"
"2022-02-06 20:00:00","2022-02-06 21:00:00","2022-02-06 22:00:00","2022-02-06 23:00:00","1816.0"
"2022-02-06 21:00:00","2022-02-06 22:00:00","2022-02-06 23:00:00","2022-02-07 00:00:00","1612.0"
"2022-02-06 22:00:00","2022-02-06 23:00:00","2022-02-07 00:00:00","2022-02-07 01:00:00","1514.0"
"2022-02-06 23:00:00","2022-02-07 00:00:00","2022-02-07 01:00:00","2022-02-07 02:00:00","1424.0"
"2022-02-07 00:00:00","2022-02-07 01:00:00","2022-02-07 02:00:00","2022-02-07 03:00:00","1362.0"
"2022-02-07 01:00:00","2022-02-07 02:00:00","2022-02-07 03:00:00","2022-02-07 04:00:00","1370.0"
"2022-02-07 02:00:00","2022-02-07 03:00:00","2022-02-07 04:00:00","2022-02-07 05:00:00","1335.0"
"2022-02-07 03:00:00","2022-02-07 04:00:00","2022-02-07 05:00:00","2022-02-07 06:00:00","1194.0"
"2022-02-07 04:00:00","2022-02-07 05:00:00","2022-02-07 06:00:00","2022-02-07 07:00:00","1081.0"
"2022-02-07 05:00:00","2022-02-07 06:00:00","2022-02-07 07:00:00","2022-02-07 08:00:00","979.0"
"2022-02-07 06:00:00","2022-02-07 07:00:00","2022-02-07 08:00:00","2022-02-07 09:00:00","908.0"
"2022-02-07 07:00:00","2022-02-07 08:00:00","2022-02-07 09:00:00","2022-02-07 10:00:00","816.0"
"2022-02-07 08:00:00","2022-02-07 09:00:00","2022-02-07 10:00:00","2022-02-07 11:00:00","624.0"
"2022-02-07 09:00:00","2022-02-07 10:00:00","2022-02-07 11:00:00","2022-02-07 12:00:00","451.0"
"2022-02-07 10:00:00","2022-02-07 11:00:00","2022-02-07 12:00:00","2022-02-07 13:00:00","302.0"
"2022-02-07 11:00:00","2022-02-07 12:00:00","2022-02-07 13:00:00","2022-02-07 14:00:00","214.0"
"2022-02-07 12:00:00","2022-02-07 13:00:00","2022-02-07 14:00:00","2022-02-07 15:00:00","181.0"
"2022-02-07 13:00:00","2022-02-07 14:00:00","2022-02-07 15:00:00","2022-02-07 16:00:00","272.0"
"2022-02-07 14:00:00","2022-02-07 15:00:00","2022-02-07 16:00:00","2022-02-07 17:00:00","391.0"
"2022-02-07 15:00:00","2022-02-07 16:00:00","2022-02-07 17:00:00","2022-02-07 18:00:00","447.0"
"2022-02-07 16:00:00","2022-02-07 17:00:00","2022-02-07 18:00:00","2022-02-07 19:00:00","455.0"
"2022-02-07 17:00:00","2022-02-07 18:00:00","2022-02-07 19:00:00","2022-02-07 20:00:00","406.0"
"2022-02-07 18:00:00","2022-02-07 19:00:00","2022-02-07 20:00:00","2022-02-07 21:00:00","348.0"
"2022-02-07 19:00:00","2022-02-07 20:00:00","2022-02-07 21:00:00","2022-02-07 22:00:00","323.0"
"2022-02-07 20:00:00","2022-02-07 21:00:00","2022-02-07 22:00:00","2022-02-07 23:00:00","271.0"
"2022-02-07 21:00:00","2022-02-07 22:00:00","2022-02-07 23:00:00","2022-02-08 00:00:00","218.0"
"2022-02-07 22:00:00","2022-02-07 23:00:00","2022-02-08 00:00:00","2022-02-08 01:00:00","238.0"
"2022-02-07 23:00:00","2022-02-08 00:00:00","2022-02-08 01:00:00","2022-02-08 02:00:00","256.0"
"2022-02-08 00:00:00","2022-02-08 01:00:00","2022-02-08 02:00:00","2022-02-08 03:00:00","278.0"
"2022-02-08 01:00:00","2022-02-08 02:00:00","2022-02-08 03:00:00","2022-02-08 04:00:00","279.0"
"2022-02-08 02:00:00","2022-02-08 03:00:00","2022-02-08 04:00:00","2022-02-08 05:00:00","318.0"
"2022-02-08 03:00:00","2022-02-08 04:00:00","2022-02-08 05:00:00","2022-02-08 06:00:00","509.0"
"2022-02-08 04:00:00","2022-02-08 05:00:00","2022-02-08 06:00:00","2022-02-08 07:00:00","668.0"
"2022-02-08 05:00:00","2022-02-08 06:00:00","2022-02-08 07:00:00","2022-02-08 08:00:00","859.0"
"2022-02-08 06:00:00","2022-02-08 07:00:00","2022-02-08 08:00:00","2022-02-08 09:00:00","1082.0"
"2022-02-08 07:00:00","2022-02-08 08:00:00","2022-02-08 09:00:00","2022-02-08 10:00:00","1165.0"
"2022-02-08 08:00:00","2022-02-08 09:00:00","2022-02-08 10:00:00","2022-02-08 11:00:00","1118.0"
"2022-02-08 09:00:00","2022-02-08 10:00:00","2022-02-08 11:00:00","2022-02-08 12:00:00","996.0"
"2022-02-08 10:00:00","2022-02-08 11:00:00","2022-02-08 12:00:00","2022-02-08 13:00:00","861.0"
"2022-02-08 11:00:00","2022-02-08 12:00:00","2022-02-08 13:00:00","2022-02-08 14:00:00","701.0"
"2022-02-08 12:00:00","2022-02-08 13:00:00","2022-02-08 14:00:00","2022-02-08 15:00:00","623.0"
"2022-02-08 13:00:00","2022-02-08 14:00:00","2022-02-08 15:00:00","2022-02-08 16:00:00","686.0"
"2022-02-08 14:00:00","2022-02-08 15:00:00","2022-02-08 16:00:00","2022-02-08 17:00:00","738.0"
"2022-02-08 15:00:00","2022-02-08 16:00:00","2022-02-08 17:00:00","2022-02-08 18:00:00","930.0"
"2022-02-08 16:00:00","2022-02-08 17:00:00","2022-02-08 18:00:00","2022-02-08 19:00:00","1132.0"
"2022-02-08 17:00:00","2022-02-08 18:00:00","2022-02-08 19:00:00","2022-02-08 20:00:00","1496.0"
"2022-02-08 18:00:00","2022-02-08 19:00:00","2022-02-08 20:00:00","2022-02-08 21:00:00","1678.0"
"2022-02-08 19:00:00","2022-02-08 20:00:00","2022-02-08 21:00:00","2022-02-08 22:00:00","1757.0"
"2022-02-08 20:00:00","2022-02-08 21:00:00","2022-02-08 22:00:00","2022-02-08 23:00:00","1694.0"
"2022-02-08 21:00:00","2022-02-08 22:00:00","2022-02-08 23:00:00","2022-02-09 00:00:00","1743.0"
"2022-02-08 22:00:00","2022-02-08 23:00:00","2022-02-09 00:00:00","2022-02-09 01:00:00","1837.0"
"2022-02-08 23:00:00","2022-02-09 00:00:00","2022-02-09 01:00:00","2022-02-09 02:00:00","1817.0"
"2022-02-09 00:00:00","2022-02-09 01:00:00","2022-02-09 02:00:00","2022-02-09 03:00:00","1732.0"
"2022-02-09 01:00:00","2022-02-09 02:00:00","2022-02-09 03:00:00","2022-02-09 04:00:00","1813.0"
"2022-02-09 02:00:00","2022-02-09 03:00:00","2022-02-09 04:00:00","2022-02-09 05:00:00","1744.0"
"2022-02-09 03:00:00","2022-02-09 04:00:00","2022-02-09 05:00:00","2022-02-09 06:00:00","1780.0"
"2022-02-09 04:00:00","2022-02-09 05:00:00","2022-02-09 06:00:00","2022-02-09 07:00:00","1832.0"
"2022-02-09 05:00:00","2022-02-09 06:00:00","2022-02-09 07:00:00","2022-02-09 08:00:00","1896.0"
"2022-02-09 06:00:00","2022-02-09 07:00:00","2022-02-09 08:00:00","2022-02-09 09:00:00","2002.0"
"2022-02-09 07:00:00","2022-02-09 08:00:00","2022-02-09 09:00:00","2022-02-09 10:00:00","2042.0"
"2022-02-09 08:00:00","2022-02-09 09:00:00","2022-02-09 10:00:00","2022-02-09 11:00:00","1931.0"
